0.0844923 -0.24157 -0.229212 -0.00197616 -0.0297553 0.0830938 0.204059 -0.152571 0.0751178 -0.158556 -0.0421194 -0.417704 -0.189937 -0.158036 -0.141796 0.241822 0.0391429 -0.0809333 -0.309936 -0.0367615 -0.034487 -0.096988 0.03402 0.0149661 0.244478 0.0204683 0.102894 -0.356097 0.0454505 -0.381403 
0.127714 0.0683906 0.232358 0.158412 -0.475226 -0.0883733 -0.0618074 0.147468 0.30083 -0.179401 -0.183206 0.203803 -0.14362 0.106094 -0.216039 -0.00427176 0.147824 -0.274485 -0.140693 0.16927 0.197211 -0.0555895 -0.120904 -0.0752034 0.155901 0.0616816 -0.0109837 -0.219465 -0.133246 0.249614 
0.112492 0.121686 -0.0885378 -0.0518699 -0.042792 0.126601 0.159683 0.131754 -0.0438112 -0.176693 0.0367485 -0.0148857 0.107933 -0.0663736 0.124448 -0.103719 0.127997 0.0552093 -0.232691 -0.486467 -0.244484 -0.312257 -0.0272018 -0.0929194 0.0331932 -0.109133 -0.109124 0.0911942 -0.53283 0.173948 
-0.040365 0.154672 0.348336 0.0330946 -0.0749272 0.302206 0.2316 -0.134782 -0.0642506 -0.238823 0.253369 -0.0899031 -0.110046 0.219212 -0.319475 -0.0523722 0.0378061 0.452394 0.19487 -0.00795029 0.17756 -0.0172794 -0.105975 0.0925457 0.102142 0.07983 0.169155 0.120371 -0.102558 -0.136664 
0.058131 -0.0266444 -0.521132 -0.0305197 -0.022686 -0.117823 -0.134579 -0.145725 0.0458332 -0.116931 0.0771561 0.288475 -0.013556 0.162934 -0.139286 -0.139595 -0.258682 0.296621 -0.117552 -0.0742307 -0.0233307 0.16476 -0.158692 0.314985 0.331469 0.103813 -0.1264 -0.0781811 0.0201932 0.172134 
-0.0314943 0.144561 -0.0105663 -0.270718 0.12404 0.228288 -0.393409 -0.0588102 0.0373395 -0.00721754 0.0408833 -0.125865 0.401341 -0.0562272 -0.194274 0.145697 0.158616 -0.147415 0.287572 0.0734308 0.00507419 -0.317301 0.0369493 0.270758 0.102765 0.154433 -0.0905186 -0.266877 -0.0733091 0.0851536 
0.163992 0.0194987 0.0140565 0.161844 0.181778 -0.221966 0.0952354 0.24856 -0.447387 0.0637281 -0.308179 -0.343019 -0.0273669 0.278212 -0.149533 0.0548748 0.0392301 0.0630365 -0.129431 0.190815 0.0649369 -0.228347 -0.0395665 0.192409 0.0983912 0.0618898 -0.201966 0.165165 0.0562423 0.185557 
-0.393192 0.11619 -0.00624087 0.0410119 -0.00458846 -0.101002 0.307149 0.115262 0.0279772 0.0150277 0.0737547 -0.036215 0.0755731 -0.181231 -0.145826 -0.129011 -0.274472 -0.247193 -0.0930155 -0.154894 0.0485277 -0.091733 0.250304 0.124219 0.0456723 0.510593 0.24091 0.0913601 0.078304 0.186719 
0.0569836 0.0649172 -0.0148494 -0.0125434 -0.0718219 -0.00621727 0.194686 0.114687 0.445429 0.176343 -0.395349 -0.0649482 0.292553 0.137648 -0.220087 -0.181201 -0.112426 0.115629 0.167939 -0.038876 -0.28428 0.00482357 -0.0390028 -0.118839 0.0351653 0.101737 -0.234192 0.116323 0.058461 -0.352833 
-0.0746697 -0.096099 -0.0954842 -0.0282166 -0.326374 -0.0520976 0.15672 -0.22373 -0.0845518 0.0359787 0.325491 -0.176586 0.216911 0.302602 -0.103282 -0.148793 -0.0455255 -0.414196 0.0447116 -0.169678 0.183075 -0.0567909 -0.0537212 0.0562018 -0.0474969 -0.336571 -0.253931 0.127337 0.173312 -0.0309022 
0.189569 -0.175731 0.0848055 -0.191146 0.0670651 -0.133756 -0.186249 0.227235 0.100118 -0.298 0.20376 -0.285117 0.115481 -0.285004 0.0167237 -0.478934 0.120312 0.127654 -0.110116 0.0429496 0.252675 0.136249 0.0384827 -0.147103 0.0340671 0.147198 -0.191198 0.078579 0.137926 -0.00554052 
0.0338726 0.0770269 0.302469 0.158433 -0.0597137 0.0234309 -0.213425 0.23775 -0.107247 -0.0306914 0.0227184 0.181901 -0.0717304 0.0303895 0.174828 0.0887062 0.0514699 -0.102563 -0.120173 -0.428147 -0.00313324 0.0998806 0.0171664 0.418014 0.077117 0.147636 -0.213877 -0.0181304 0.176487 -0.422718 
-0.0960306 -0.151579 0.24557 -0.285374 0.141162 0.262568 0.205131 0.100432 -0.216788 -0.0142768 -0.127306 0.109811 0.0292882 0.25906 -0.00666967 -0.147961 -0.0696172 -0.00605249 -0.0489143 -0.109799 -0.123415 0.23033 0.20251 -0.182949 0.150676 -0.0733963 -0.137825 -0.481703 0.17111 0.221709 
-0.13607 -0.305361 -0.015597 -0.0746424 0.0622398 0.00354958 0.128082 0.14628 0.0492047 -0.302955 -0.0660657 0.400927 0.0815291 -0.160314 -0.284224 0.172969 0.0209438 0.168542 -0.110169 0.0244689 0.0591056 -0.368186 0.0562823 0.0970196 -0.334959 -0.209716 -0.109354 0.0720481 0.267525 -0.0162317 
0.214177 0.132622 -0.230077 0.30717 0.0629181 0.249067 0.133795 0.00829403 0.110677 0.222819 0.13252 0.096041 0.0301021 -0.0678658 -0.0919173 0.235289 0.251604 0.0992599 0.0238356 -0.100174 0.308978 0.111959 0.443944 -0.180068 0.0830627 0.0800662 -0.284035 0.0593905 0.104402 0.132654 
0.0114552 -0.139525 -0.0209185 -0.265863 -0.0658688 -0.148179 0.216776 0.123267 -0.12796 0.555982 -0.0172573 0.197814 0.0626736 -0.185105 -0.0490616 -0.116391 0.293356 0.112695 0.0234498 -0.118728 0.324669 -0.0881191 -0.282175 0.0609755 0.173138 -0.012287 0.181847 -0.115476 -0.0603566 -0.107896 
-0.0405 -0.24739 -0.141293 -0.000911328 -0.223309 0.463207 0.0151849 0.246308 0.215948 0.0464035 -0.114478 -0.192657 -0.0558588 0.0625481 0.270294 -0.0676594 0.190987 0.0427836 0.0475923 0.0246236 -0.0981388 0.0302271 -0.0404636 0.331203 0.0525076 -0.0709331 0.242625 0.219462 0.244537 0.265551 
0.18184 0.147496 0.121623 -0.107234 -0.171604 -0.261891 -0.0350899 0.174883 0.0270818 0.159266 0.185795 -0.150599 -0.191595 -0.264847 -0.368786 0.0607711 -0.0524229 0.0963686 0.139466 -0.103363 -0.354547 0.140618 0.250998 0.199386 0.0214828 -0.355406 0.0709697 -0.047171 0.0754989 0.17045 
0.279999 -0.24671 0.00781284 0.0337332 -0.114356 -0.139586 -0.156454 -0.0713319 -0.113274 -0.0458438 -0.0567193 0.171429 0.204546 0.25691 0.0444882 -0.16338 0.00802331 0.0203207 0.0379055 0.013081 -0.00731601 -0.18614 0.561859 -0.0179304 0.164211 -0.0211202 0.4301 0.0870072 -0.0795305 -0.18512 
-0.195578 -0.130881 0.162388 -0.34111 0.326372 -0.158713 -0.0165816 -0.0396508 0.40176 0.0674605 0.0208839 -0.0422974 -0.104874 0.269525 -0.0405293 0.214884 0.113942 -0.0684195 -0.241839 -0.00414232 0.139635 0.17553 0.172083 0.171603 0.111339 -0.100714 -0.0557759 0.275946 -0.284133 0.0250303 
